// SR1 Audio Analyzer: 6/2/2023 11:55:25 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
239.259435081889,1.727457753106E-7
240.236004204673,1.86618916449554E-7
241.212573327456,1.65073798083293E-7
242.189142450239,1.24933157195557E-7
243.165711573022,1.00666487865267E-7
244.142280695806,1.02330561678435E-7
245.118849818589,1.04987404094283E-7
246.095418941372,1.0695728829516E-7
247.071988064155,9.89949941633833E-8
248.048557186938,8.03491896901604E-8
249.025126309722,8.42335127606417E-8
250.001695432505,9.81449813505025E-8
250.978264555288,9.73824828486204E-8
251.954833678071,9.53944559458616E-8
252.931402800854,9.67647668452255E-8
253.907971923638,8.45893872762587E-8
254.884541046421,6.70393308273015E-8
255.861110169204,8.055276207392E-8
256.837679291987,1.03089442874362E-7
257.814248414771,1.0939896792322E-7
258.790817537554,1.05747821651849E-7
259.767386660337,9.48824569479635E-8
260.74395578312,8.37460357957846E-8
261.720524905904,8.87320711316095E-8
262.697094028687,9.46469015149242E-8
263.67366315147,9.37539259504945E-8
264.650232274253,9.37225264444457E-8
265.626801397036,9.44722141100315E-8
266.60337051982,1.00131115607294E-7
267.579939642603,1.07806366366754E-7
268.556508765386,1.03005686785204E-7
269.533077888169,8.33385808205448E-8
270.509647010953,6.50579635038225E-8
271.486216133736,7.5514134198176E-8
272.462785256519,9.47184022691623E-8
273.439354379302,9.9837301308997E-8
274.415923502085,9.03464961196383E-8
275.392492624869,7.08426360171781E-8
276.369061747652,5.66462964759847E-8
277.345630870435,6.13401942123623E-8
278.322199993218,7.30814289310651E-8
279.298769116002,7.8631370840146E-8
280.275338238785,7.77607886550305E-8
281.251907361568,7.34706797491836E-8
282.228476484351,7.09123475190207E-8
283.205045607134,7.52076003449352E-8
284.181614729918,7.27256620399973E-8
285.158183852701,6.70654458169664E-8
286.134752975484,7.57597412407138E-8
287.111322098267,8.5434620006836E-8
288.08789122105,7.94951423028317E-8
289.064460343834,6.72214070997028E-8
290.041029466617,6.47794023280764E-8
291.0175985894,7.12949293628106E-8
291.994167712183,8.20039866596729E-8
292.970736834967,8.48469121856516E-8
293.94730595775,7.62077641960624E-8
294.923875080533,6.44431337951282E-8
295.900444203316,5.63186015238217E-8
296.8770133261,5.4925924226733E-8
297.853582448883,6.40752722505958E-8
298.830151571666,8.88183437619393E-8
299.806720694449,1.08766525891583E-7
300.783289817232,9.56382065573026E-8
301.759858940016,6.17558398759706E-8
302.736428062799,4.51303637521308E-8
303.712997185582,5.03172812020303E-8
304.689566308365,5.81303121970489E-8
305.666135431149,6.39071384403319E-8
306.642704553932,6.61196520526369E-8
307.619273676715,6.30923484825059E-8
308.595842799498,5.56607503983638E-8
309.572411922281,4.99479649985986E-8
310.548981045065,5.03066139042588E-8
311.525550167848,5.09036980904998E-8
312.502119290631,4.88950136294595E-8
313.478688413414,5.1933342040168E-8
314.455257536198,5.95146104797648E-8
315.431826658981,6.52216787093947E-8
316.408395781764,6.36584346190861E-8
317.384964904547,5.137292405367E-8
318.36153402733,4.41666298064925E-8
319.338103150114,4.95219837317107E-8
320.314672272897,5.34446591264469E-8
321.29124139568,5.35329264627572E-8
322.267810518463,5.36835692999175E-8
323.244379641247,5.41348275433977E-8
324.22094876403,5.1166448459322E-8
325.197517886813,4.19751129300635E-8
326.174087009596,2.94773255980386E-8
327.150656132379,2.99195795941302E-8
328.127225255163,4.37266003599204E-8
329.103794377946,5.05852835884084E-8
330.080363500729,4.64783814127276E-8
331.056932623512,4.65384217926497E-8
332.033501746295,5.35526670700228E-8
333.010070869079,5.64337025940199E-8
333.986639991862,5.33620148369686E-8
334.963209114645,5.30196368840157E-8
335.939778237428,5.69554542732907E-8
336.916347360212,5.45810990644752E-8
337.892916482995,4.51546886569624E-8
338.869485605778,4.00311186322742E-8
339.846054728561,4.16994424429114E-8
340.822623851344,4.29900851389729E-8
341.799192974128,4.15529598420359E-8
342.775762096911,4.04940261388715E-8
343.752331219694,4.4556404239316E-8
344.728900342477,4.76413699573439E-8
345.705469465261,4.54399603617989E-8
346.682038588044,4.00150370157523E-8
347.658607710827,3.97231210227398E-8
348.63517683361,4.77423376233579E-8
349.611745956394,5.26719571027121E-8
350.588315079177,5.24266425166793E-8
351.56488420196,5.30123681242244E-8
352.541453324743,5.3217714791707E-8
353.518022447526,4.98369582625246E-8
354.49459157031,4.87244205287391E-8
355.471160693093,4.98040411152779E-8
356.447729815876,4.18152019039784E-8
357.424298938659,3.73334720300153E-8
358.400868061442,5.0201984412165E-8
359.377437184226,6.24314110932736E-8
360.354006307009,6.1823638466496E-8
361.330575429792,4.73261811137583E-8
362.307144552575,3.70730202267258E-8
363.283713675359,3.84874701335089E-8
364.260282798142,4.06025562733069E-8
365.236851920925,3.89164614859809E-8
366.213421043708,3.68559693222494E-8
367.189990166492,3.64311019214764E-8
368.166559289275,3.66429846210941E-8
369.143128412058,3.75807747269831E-8
370.119697534841,3.92113163365577E-8
371.096266657624,3.86491159863839E-8
372.072835780408,3.42593990339967E-8
373.049404903191,2.91136673795575E-8
374.025974025974,2.80337869107289E-8
375.002543148757,2.88783930172204E-8
375.97911227154,2.74805311031024E-8
376.955681394324,2.91612235026553E-8
377.932250517107,3.64001189771292E-8
378.90881963989,4.17334776783678E-8
379.885388762673,4.02032532213192E-8
380.861957885457,3.51999958986141E-8
381.83852700824,3.43135223645942E-8
382.815096131023,3.68605060994322E-8
383.791665253806,3.47923376922181E-8
384.76823437659,2.77454375808504E-8
385.744803499373,2.34782321495844E-8
386.721372622156,2.81278238190275E-8
387.697941744939,3.42714494754615E-8
388.674510867722,4.08338719196379E-8
389.651079990506,5.03817308864226E-8
390.627649113289,5.4396267791341E-8
391.604218236072,4.61075175031009E-8
392.580787358855,3.11829032195103E-8
393.557356481638,2.31017599312179E-8
394.533925604422,2.64963350400314E-8
395.510494727205,3.61536374109497E-8
396.487063849988,4.35965296641791E-8
397.463632972771,4.27470535319123E-8
398.440202095555,3.65506829811864E-8
399.416771218338,3.01191731163112E-8
400.393340341121,2.65506741562201E-8
401.369909463904,2.84996661476196E-8
402.346478586687,3.07390362631371E-8
403.323047709471,2.94163293777848E-8
404.299616832254,2.68771958274204E-8
405.276185955037,2.74966141703886E-8
406.25275507782,3.2447432991484E-8
407.229324200604,3.55298550030686E-8
408.205893323387,3.30452338362753E-8
409.18246244617,2.88578152694359E-8
410.159031568953,2.91360497254494E-8
411.135600691737,3.198054895686E-8
412.11216981452,3.19720214272337E-8
413.088738937303,2.92805669815641E-8
414.065308060086,2.67087841179313E-8
415.041877182869,2.4953290385561E-8
416.018446305653,2.50821928540347E-8
416.995015428436,2.47385670011488E-8
417.971584551219,2.29266680331172E-8
418.948153674002,2.48154262992219E-8
419.924722796785,2.66471496918023E-8
420.901291919569,2.45468831475839E-8
421.877861042352,2.53036442348006E-8
422.854430165135,2.77867058847068E-8
423.830999287918,2.51872912162706E-8
424.807568410702,1.90833286353286E-8
425.784137533485,2.11740466254763E-8
426.760706656268,2.79517435732156E-8
427.737275779051,3.05735625307193E-8
428.713844901834,3.13995358102898E-8
429.690414024618,3.18607208622818E-8
430.666983147401,2.83989939121798E-8
431.643552270184,2.02669718852911E-8
432.620121392967,1.70938982240993E-8
433.596690515751,2.12544195324031E-8
434.573259638534,2.1707575869692E-8
435.549828761317,1.98105332269329E-8
436.5263978841,1.99204780266146E-8
437.502967006883,2.10289220700446E-8
438.479536129667,2.31667154870195E-8
439.45610525245,2.48473276888348E-8
440.432674375233,2.36038537066457E-8
441.409243498016,1.9640063045292E-8
442.3858126208,1.94015500840381E-8
443.362381743583,2.32861323690613E-8
444.338950866366,2.36897343080169E-8
445.315519989149,1.9140241819947E-8
446.292089111932,1.52152981177006E-8
447.268658234716,1.62916752259163E-8
448.245227357499,1.98750084334236E-8
449.221796480282,2.26111798445615E-8
450.198365603065,2.33232521945804E-8
451.174934725849,2.34714294245399E-8
452.151503848632,2.19334522671804E-8
453.128072971415,2.21485530686846E-8
454.104642094198,2.52639278821623E-8
455.081211216982,2.56794909946181E-8
456.057780339765,2.22196697402064E-8
457.034349462548,1.81629114162792E-8
458.010918585331,1.84736317512817E-8
458.987487708114,2.30820592255365E-8
459.964056830898,2.60458435375198E-8
460.940625953681,2.44749433671936E-8
461.917195076464,2.16605371882124E-8
462.893764199247,2.05470147516565E-8
463.87033332203,1.68438993078467E-8
464.846902444814,1.10460548617533E-8
465.823471567597,1.03948275068331E-8
466.80004069038,1.37917294296078E-8
467.776609813163,1.78059802857413E-8
468.753178935947,2.06320246195267E-8
469.72974805873,2.09487516329166E-8
470.706317181513,2.10342427722003E-8
471.682886304296,2.2793414036366E-8
472.659455427079,2.35800834535691E-8
473.636024549863,2.1986871206765E-8
474.612593672646,2.22119186719979E-8
475.589162795429,2.31524522432012E-8
476.565731918212,1.93438369551918E-8
477.542301040996,2.60879343125591E-8
478.518870163779,6.16869884467096E-8
479.495439286562,9.68599688420174E-8
480.472008409345,9.76521347685094E-8
481.448577532128,6.35955778313073E-8
482.425146654912,2.91886307422101E-8
483.401715777695,1.90538289934664E-8
484.378284900478,1.94270126317319E-8
485.354854023261,2.10086116986233E-8
486.331423146045,2.08930496458639E-8
487.307992268828,1.84097253055824E-8
488.284561391611,1.65144339397504E-8
489.261130514394,1.75625230257578E-8
490.237699637177,1.86044714258052E-8
491.214268759961,1.78521715041302E-8
492.190837882744,1.77014349125505E-8
493.167407005527,1.79400356085946E-8
494.14397612831,1.65934914658062E-8
495.120545251094,1.61493103951094E-8
496.097114373877,1.66281343884786E-8
497.07368349666,1.62316503490696E-8
498.050252619443,1.69316384916165E-8
499.026821742226,1.99683393371623E-8
500.00339086501,2.19047469699959E-8
500.979959987793,2.06992206233347E-8
501.956529110576,1.84517218945186E-8
502.933098233359,1.78213894171328E-8
503.909667356143,1.65008088884308E-8
504.886236478926,1.60627402872007E-8
505.862805601709,1.74690670389797E-8
506.839374724492,1.7850628045225E-8
507.815943847276,1.93492674869084E-8
508.792512970059,2.08910313920247E-8
509.769082092842,2.06241504476122E-8
510.745651215625,1.93721465921225E-8
511.722220338408,1.98953834236503E-8
512.698789461192,2.12658340719986E-8
513.675358583975,2.01629395775827E-8
514.651927706758,1.76021188122027E-8
515.628496829541,1.44796673677665E-8
516.605065952324,1.17608875134356E-8
517.581635075108,1.21495836334013E-8
518.558204197891,1.38241498095517E-8
519.534773320674,1.38525998602683E-8
520.511342443457,1.16163115331538E-8
521.487911566241,9.48034438189695E-9
522.464480689024,9.07593324225112E-9
523.441049811807,9.1663849202223E-9
524.41761893459,1.12719346813647E-8
525.394188057373,1.44892776011395E-8
526.370757180157,1.71258148573207E-8
527.34732630294,1.80047997162573E-8
528.323895425723,1.65686993887132E-8
529.300464548506,1.52870789692994E-8
530.27703367129,1.77004107902809E-8
531.253602794073,2.02272074148934E-8
532.230171916856,1.97257669499065E-8
533.206741039639,1.63013444187606E-8
534.183310162422,1.28959105407123E-8
535.159879285206,1.23424511131547E-8
536.136448407989,1.30186042475096E-8
537.113017530772,1.49101701422012E-8
538.089586653555,2.93568673734575E-8
539.066155776338,5.41133946892733E-8
540.042724899122,6.60442559050818E-8
541.019294021905,5.3292873170608E-8
541.995863144688,3.03459196139033E-8
542.972432267471,1.77907078745535E-8
543.949001390255,1.59729681222479E-8
544.925570513038,1.75698166472625E-8
545.902139635821,1.84528011171063E-8
546.878708758604,1.65537685542149E-8
547.855277881388,1.68078114573806E-8
548.831847004171,2.08251240824108E-8
549.808416126954,2.22186452010157E-8
550.784985249737,2.00567164421953E-8
551.76155437252,1.81486880164662E-8
552.738123495304,1.75596215021012E-8
553.714692618087,1.70149160079337E-8
554.69126174087,1.54811378871366E-8
555.667830863653,1.43700739064628E-8
556.644399986437,1.50298913900031E-8
557.62096910922,1.54483861159922E-8
558.597538232003,1.57224223721996E-8
559.574107354786,1.599907711568E-8
560.550676477569,1.45820947602879E-8
561.527245600353,1.0431192317346E-8
562.503814723136,7.6693390662353E-9
563.480383845919,1.08400504909571E-8
564.456952968702,1.41741023319633E-8
565.433522091486,1.47692516793889E-8
566.410091214269,1.37274092324128E-8
567.386660337052,1.54126782398363E-8
568.363229459835,1.85622604711407E-8
569.339798582618,1.96264841544601E-8
570.316367705402,1.82762949272621E-8
571.292936828185,1.59097758134939E-8
572.269505950968,1.30544683936004E-8
573.246075073751,9.74849384087618E-9
574.222644196535,8.50500407362056E-9
575.199213319318,9.48982226051156E-9
576.175782442101,1.21013855139904E-8
577.152351564884,1.52412344975221E-8
578.128920687667,1.63573287069915E-8
579.105489810451,1.53281872368112E-8
580.082058933234,1.38832432956031E-8
581.058628056017,1.35581111408234E-8
582.0351971788,1.36840737034696E-8
583.011766301583,1.21919778605487E-8
583.988335424367,1.13085749809849E-8
584.96490454715,1.32947888276593E-8
585.941473669933,1.36305745371381E-8
586.918042792717,1.1057576693467E-8
587.8946119155,9.50434324851738E-9
588.871181038283,1.07943332807283E-8
589.847750161066,1.21016559836942E-8
590.824319283849,1.23038987075361E-8
591.800888406633,1.27878079140792E-8
592.777457529416,1.37853012658031E-8
593.754026652199,1.46456753794985E-8
594.730595774982,1.45142576010695E-8
595.707164897765,1.41894808875401E-8
596.683734020549,1.58769011263412E-8
597.660303143332,3.07390560446242E-8
598.636872266115,6.7473967746218E-8
599.613441388898,9.96063637805984E-8
600.590010511682,9.46843974162514E-8
601.566579634465,5.7173462725493E-8
602.543148757248,2.30912447209157E-8
603.519717880031,1.31992093424069E-8
604.496287002814,1.15042641566411E-8
605.472856125598,1.10741255368922E-8
606.449425248381,1.239052891207E-8
607.425994371164,1.31750965189494E-8
608.402563493947,1.16058315300129E-8
609.37913261673,1.00746881939656E-8
610.355701739514,1.08504706788005E-8
611.332270862297,1.19673543897851E-8
612.30883998508,1.16739512387783E-8
613.285409107863,1.14533146334118E-8
614.261978230647,1.32848179911989E-8
615.23854735343,1.38723523804543E-8
616.215116476213,1.23310973751637E-8
617.191685598996,1.14253939018607E-8
618.16825472178,1.13978344901618E-8
619.144823844563,9.89452413114381E-9
620.121392967346,9.06023127324171E-9
621.097962090129,1.12019158060346E-8
622.074531212913,1.21287657134686E-8
623.051100335696,1.002243798226E-8
624.027669458479,7.63908510121315E-9
625.004238581262,8.82357091586673E-9
625.980807704045,1.15481142725287E-8
626.957376826829,1.31029834273498E-8
627.933945949612,1.31205177156229E-8
628.910515072395,1.27670807336629E-8
629.887084195178,1.09821440862493E-8
630.863653317961,8.81918250479289E-9
631.840222440745,9.70119764665377E-9
632.816791563528,1.15140292017912E-8
633.793360686311,1.24398720959514E-8
634.769929809094,1.27091279385836E-8
635.746498931878,1.37115075859376E-8
636.723068054661,1.44461630548916E-8
637.699637177444,1.35720757295911E-8
638.676206300227,1.30120409451851E-8
639.65277542301,1.35654419260489E-8
640.629344545794,1.37348883092175E-8
641.605913668577,1.24109414446167E-8
642.58248279136,1.09084540991323E-8
643.559051914143,1.15735165620474E-8
644.535621036926,1.42359920660808E-8
645.51219015971,1.61392004404328E-8
646.488759282493,1.61092235393265E-8
647.465328405276,1.45969881608776E-8
648.44189752806,1.30359991288501E-8
649.418466650843,1.27554692288004E-8
650.395035773626,1.23455771881707E-8
651.371604896409,1.20402210875724E-8
652.348174019192,1.26455147417983E-8
653.324743141976,1.24083693658023E-8
654.301312264759,1.09047570509005E-8
655.277881387542,1.12838076980655E-8
656.254450510325,1.38093207580208E-8
657.231019633108,2.00865491455217E-8
658.207588755892,4.63016657573526E-8
659.184157878675,8.45588561408861E-8
660.160727001458,1.00483612279706E-7
661.137296124241,7.69866701404787E-8
662.113865247025,3.8024631747136E-8
663.090434369808,1.53577708531885E-8
664.067003492591,9.40924729461581E-9
665.043572615374,8.09936604952559E-9
666.020141738157,9.0947321947925E-9
666.996710860941,1.03212031158086E-8
667.973279983724,1.09632749266727E-8
668.949849106507,1.03808698506085E-8
669.92641822929,8.69413400772136E-9
670.902987352073,8.57079798623695E-9
671.879556474857,1.00874184873441E-8
672.85612559764,1.07357109472562E-8
673.832694720423,9.86343302721085E-9
674.809263843206,8.72621152040215E-9
675.78583296599,9.36537937869554E-9
676.762402088773,1.09026183060245E-8
677.738971211556,1.10119360125073E-8
678.715540334339,1.00170823998131E-8
679.692109457123,1.02904557240622E-8
680.668678579906,1.09807416182587E-8
681.645247702689,1.02650594994334E-8
682.621816825472,8.34539072010952E-9
683.598385948255,7.76901512660293E-9
684.574955071039,9.97818845760886E-9
685.551524193822,1.19464980668136E-8
686.528093316605,1.17968640904149E-8
687.504662439388,1.01968164373002E-8
688.481231562172,9.06581570438079E-9
689.457800684955,1.00993091357683E-8
690.434369807738,1.23772900178358E-8
691.410938930521,1.39500067426699E-8
692.387508053304,1.35383464758805E-8
693.364077176088,1.2000936895373E-8
694.340646298871,1.16702475731772E-8
695.317215421654,1.20979807687226E-8
696.293784544437,1.22742597813761E-8
697.270353667221,1.19665326648665E-8
698.246922790004,1.09588343296591E-8
699.223491912787,9.68948227994402E-9
700.20006103557,9.40706698872337E-9
701.176630158353,9.2124418673139E-9
702.153199281137,8.68495915939865E-9
703.12976840392,9.48014745170667E-9
704.106337526703,9.96989345318383E-9
705.082906649486,9.09465645584799E-9
706.05947577227,8.2129960658705E-9
707.036044895053,9.15726639930517E-9
708.012614017836,1.09970695770454E-8
708.989183140619,1.13811252289552E-8
709.965752263402,9.8434420854378E-9
710.942321386186,7.63372987597041E-9
711.918890508969,6.82954034224816E-9
712.895459631752,8.20273324167443E-9
713.872028754535,1.04196193186875E-8
714.848597877319,1.20173725682317E-8
715.825167000102,1.22841413106451E-8
716.801736122885,1.37292570657602E-8
717.778305245668,2.55210218287581E-8
718.754874368451,5.32082018209575E-8
719.731443491235,7.71651386889418E-8
720.708012614018,7.34003307798215E-8
721.684581736801,4.6174035743192E-8
722.661150859584,2.08550994875668E-8
723.637719982368,1.11947126240052E-8
724.614289105151,1.01889959595979E-8
725.590858227934,1.08964851142646E-8
726.567427350717,1.13010799595682E-8
727.5439964735,1.04085628927366E-8
728.520565596284,9.03815075860766E-9
729.497134719067,7.52834934003498E-9
730.47370384185,6.72443471553444E-9
731.450272964633,8.14964373142021E-9
732.426842087416,1.01139677291754E-8
733.4034112102,1.07723957244861E-8
734.379980332983,1.07631473170174E-8
735.356549455766,1.04905445733964E-8
736.333118578549,9.691535329563E-9
737.309687701333,9.61795055573278E-9
738.286256824116,1.04492611173319E-8
739.262825946899,1.0713369571339E-8
740.239395069682,9.13904364757203E-9
741.215964192466,6.93909490908164E-9
742.192533315249,6.70655675093234E-9
743.169102438032,7.94283275499574E-9
